City,Date,AvgTemperature_C,AvgWindSpeed_m_s,AvgPrecipitation_mm,CO_ppm,NO2_ppb,O3_ppb,AQI,TrafficIndex
Phoenix,2024-12-05,16.54,2.68,0.0,6.0,10.0,10,24.0,64
Phoenix,2024-12-06,18.23,5.3,0.0,4.0,17.0,10,34.0,64
Phoenix,2024-12-07,17.52,4.59,0.0,4.0,0.0,10,35.0,64
Phoenix,2024-12-08,15.36,2.95,0.0,19.0,9.0,10,34.0,62
Phoenix,2024-12-09,14.7,3.88,0.0,5.0,8.0,21,34.0,62
Phoenix,2024-12-10,13.17,6.05,0.0,5.0,9.0,9,37.0,62
Phoenix,2024-12-11,11.85,3.27,0.0,19.0,19.0,9,25.0,62
Phoenix,2024-12-12,15.03,4.85,0.0,14.0,20.0,10,25.0,62
Phoenix,2024-12-13,13.05,2.4,0.0,7.0,8.0,10,30.0,62
Phoenix,2024-12-14,13.11,2.23,0.0,15.0,19.0,9,27.0,62
Phoenix,2024-12-15,13.16,3.17,0.0,0.0,19.0,10,29.0,65
Phoenix,2024-12-16,12.4,3.06,0.0,22.0,9.0,9,21.0,65
Phoenix,2024-12-17,12.65,3.06,0.0,23.0,18.0,9,15.0,65
Phoenix,2024-12-18,16.18,4.69,0.0,23.0,21.0,9,19.0,65
Phoenix,2024-12-20,17.45,4.67,0.0,22.0,19.0,9,22.0,65
Phoenix,2024-12-21,16.04,3.69,0.0,20.0,0.0,10,31.0,65
Phoenix,2024-12-22,14.5,3.1,0.0,6.0,20.0,10,32.0,60
Phoenix,2024-12-23,16.32,3.38,0.0,22.0,20.0,10,26.0,60
Phoenix,2024-12-24,15.87,3.46,0.0,6.0,9.0,10,36.0,60
Phoenix,2024-12-25,15.2,5.3,0.0,23.0,22.0,10,39.0,60
Phoenix,2024-12-26,12.52,3.22,0.0,0.0,10.0,10,24.0,60
Phoenix,2024-12-27,11.47,2.6,0.0,6.0,22.0,10,27.0,60
Phoenix,2024-12-28,12.0,2.13,0.0,7.0,0.0,9,27.0,60
Phoenix,2024-12-29,13.18,2.66,0.0,5.0,8.0,10,32.0,56
Phoenix,2024-12-30,13.63,2.75,0.0,1.0,21.0,10,29.0,56
Phoenix,2024-12-31,13.3,3.39,0.0,4.0,17.0,10,28.0,56
Phoenix,2024-12-19,18.52,5.88,0.0,23.0,3.0,10,33.0,65
Los Angeles,2024-01-01,11.67,6.33,0.0,9.0,20.0,10,32.0,73
Los Angeles,2024-01-02,11.26,7.66,0.0,9.0,18.0,10,27.0,73
Los Angeles,2024-01-03,11.73,9.33,0.24,8.0,6.0,13,32.0,73
Los Angeles,2024-01-04,10.11,10.18,0.0,0.0,0.0,9,23.0,73
Los Angeles,2024-01-05,10.04,6.53,0.0,0.0,21.0,10,20.0,73
Los Angeles,2024-01-06,9.53,8.35,0.0,7.0,19.0,23,29.0,73
Los Angeles,2024-01-07,9.89,20.8,0.0,0.0,5.0,12,34.0,75
Los Angeles,2024-01-08,7.64,10.78,0.0,2.0,0.0,9,25.0,75
Los Angeles,2024-01-09,8.81,5.98,0.0,0.0,22.0,10,23.0,75
Los Angeles,2024-01-10,8.72,10.94,0.0,8.0,7.0,10,26.0,75
Los Angeles,2024-01-11,10.11,12.35,0.0,0.0,7.0,8,36.0,75
Los Angeles,2024-01-12,8.92,7.26,0.0,9.0,0.0,10,28.0,75
Los Angeles,2024-01-13,10.38,7.54,0.0,10.0,3.0,11,31.0,75
Los Angeles,2024-01-14,9.6,8.26,0.0,8.0,5.0,11,34.0,77
Los Angeles,2024-01-15,11.4,5.32,0.0,8.0,23.0,11,36.0,77
Los Angeles,2024-01-16,12.83,5.76,0.0,8.0,1.0,12,32.0,77
Los Angeles,2024-01-17,12.13,5.73,0.0,8.0,6.0,9,13.0,77
Los Angeles,2024-01-18,12.83,7.55,0.0,16.0,6.0,10,29.0,77
Los Angeles,2024-01-19,13.65,6.14,0.0,18.0,7.0,11,25.0,77
Los Angeles,2024-01-20,13.33,9.41,0.8,0.0,21.0,9,19.0,77
Los Angeles,2024-01-21,13.29,8.9,0.5,7.0,0.0,12,30.0,73
Los Angeles,2024-01-22,13.52,14.08,1.52,0.0,6.0,7,27.0,73
Los Angeles,2024-01-23,13.71,7.1,0.0,15.0,22.0,10,26.0,73
Los Angeles,2024-01-24,12.85,6.66,0.0,9.0,7.0,11,21.0,73
Los Angeles,2024-01-25,13.58,7.42,0.01,9.0,22.0,11,28.0,73
Los Angeles,2024-01-26,12.75,6.05,0.0,19.0,3.0,12,24.0,73
Los Angeles,2024-01-27,13.85,8.0,0.0,9.0,5.0,10,34.0,73
Los Angeles,2024-01-28,16.33,6.6,0.0,0.0,20.0,10,34.0,81
Los Angeles,2024-01-29,17.32,6.52,0.0,22.0,2.0,11,35.0,81
Los Angeles,2024-01-30,16.45,5.7,0.0,8.0,5.0,10,27.0,81
Los Angeles,2024-01-31,13.98,7.76,0.0,8.0,4.0,12,40.0,81
Los Angeles,2024-02-01,12.05,18.53,1.68,7.0,5.0,7,31.0,81
Los Angeles,2024-02-02,11.0,7.83,0.21,0.0,6.0,9,35.0,81
Los Angeles,2024-02-03,10.65,8.92,0.0,8.0,0.0,10,33.0,81
Los Angeles,2024-02-04,11.65,16.76,1.9,0.0,8.0,10,33.0,74
Los Angeles,2024-02-05,12.33,18.47,4.59,0.0,7.0,7,20.0,74
Los Angeles,2024-02-06,11.1,5.77,1.19,8.0,8.0,10,30.0,74
Los Angeles,2024-02-07,9.86,11.94,0.06,17.0,7.0,14,34.0,74
Los Angeles,2024-02-08,9.15,7.75,0.27,23.0,7.0,10,35.0,74
Los Angeles,2024-02-09,9.76,8.27,0.01,0.0,20.0,10,34.0,74
Los Angeles,2024-02-10,9.97,11.14,0.0,8.0,7.0,10,32.0,74
Los Angeles,2024-02-11,9.06,6.96,0.0,2.0,9.0,11,38.0,73
Los Angeles,2024-02-12,10.9,6.05,0.0,0.0,8.0,10,37.0,73
Los Angeles,2024-02-13,11.27,7.22,0.0,0.0,7.0,11,33.0,73
Los Angeles,2024-02-14,10.95,6.37,0.0,7.0,8.0,11,39.0,73
Los Angeles,2024-02-15,11.38,5.54,0.0,0.0,7.0,10,34.0,73
Los Angeles,2024-02-16,13.21,7.7,0.0,22.0,6.0,11,34.0,73
Los Angeles,2024-02-17,12.04,6.12,0.0,0.0,7.0,13,32.0,73
Los Angeles,2024-02-18,12.94,5.53,0.01,11.0,5.0,10,31.0,74
Los Angeles,2024-02-19,13.38,12.01,1.63,0.0,5.0,10,23.0,74
Los Angeles,2024-02-20,13.27,13.23,1.84,14.0,20.0,21,25.0,74
Los Angeles,2024-02-21,13.5,7.21,0.56,5.0,4.0,10,34.0,74
Los Angeles,2024-02-22,12.56,6.64,0.0,5.0,6.0,11,37.0,74
Los Angeles,2024-02-23,14.11,6.1,0.0,0.0,5.0,10,33.0,74
Los Angeles,2024-02-24,15.74,6.31,0.0,7.0,20.0,11,36.0,74
Los Angeles,2024-02-25,14.5,5.41,0.0,8.0,5.0,11,35.0,81
Los Angeles,2024-02-26,12.73,4.93,0.22,23.0,22.0,11,28.0,81
Los Angeles,2024-02-27,12.96,5.4,0.0,0.0,1.0,11,28.0,81
Los Angeles,2024-02-28,13.75,6.44,0.0,22.0,20.0,12,37.0,81
Los Angeles,2024-02-29,13.55,10.08,0.04,8.0,4.0,11,34.0,81
Los Angeles,2024-03-01,13.14,7.65,0.11,0.0,4.0,9,31.0,81
Los Angeles,2024-03-02,13.32,14.76,0.51,7.0,3.0,11,35.0,81
Los Angeles,2024-03-03,12.53,10.17,0.04,8.0,23.0,11,37.0,81
Los Angeles,2024-03-04,11.55,8.66,0.0,23.0,3.0,11,36.0,81
Los Angeles,2024-03-05,12.15,7.83,0.0,0.0,19.0,10,34.0,81
Los Angeles,2024-03-06,11.62,10.23,0.79,23.0,5.0,8,26.0,81
Los Angeles,2024-03-07,12.03,7.65,0.12,19.0,5.0,11,30.0,81
Los Angeles,2024-03-08,12.16,6.58,0.0,1.0,23.0,11,35.0,81
Los Angeles,2024-03-09,13.82,6.83,0.0,23.0,6.0,10,39.0,81
Los Angeles,2024-03-10,13.75,6.25,0.0,5.0,22.0,10,41.0,76
Los Angeles,2024-03-11,12.6,9.7,0.0,12.0,20.0,11,37.0,76
Los Angeles,2024-03-12,12.88,7.08,0.0,23.0,22.0,9,35.0,76
Los Angeles,2024-03-13,13.5,9.33,0.0,0.0,6.0,10,34.0,76
Los Angeles,2024-03-14,13.75,9.94,0.0,7.0,19.0,9,40.0,76
Los Angeles,2024-03-15,12.38,8.11,0.0,20.0,4.0,10,36.0,76
Los Angeles,2024-03-16,13.27,7.95,0.0,0.0,20.0,11,44.0,76
Los Angeles,2024-03-17,13.23,8.23,0.0,23.0,1.0,11,45.0,82
Los Angeles,2024-03-18,14.72,7.11,0.0,8.0,23.0,10,41.0,82
Los Angeles,2024-03-19,15.41,7.96,0.0,9.0,20.0,12,43.0,82
Los Angeles,2024-03-20,16.21,5.92,0.0,11.0,20.0,12,42.0,82
Los Angeles,2024-03-21,14.9,7.14,0.0,20.0,5.0,10,47.0,82
Los Angeles,2024-03-22,14.58,7.74,0.0,21.0,23.0,11,40.0,82
Los Angeles,2024-03-23,13.8,12.37,0.28,0.0,22.0,12,37.0,82
Los Angeles,2024-03-24,11.54,12.51,0.03,23.0,5.0,8,37.0,81
Los Angeles,2024-03-25,11.4,10.49,0.0,21.0,5.0,9,32.0,81
Los Angeles,2024-03-26,12.98,10.39,0.0,0.0,4.0,12,41.0,81
Los Angeles,2024-03-27,13.3,9.09,0.0,16.0,23.0,11,44.0,81
Los Angeles,2024-03-28,13.24,7.53,0.0,7.0,6.0,10,34.0,81
Los Angeles,2024-03-29,12.85,11.68,0.02,8.0,5.0,9,41.0,81
Los Angeles,2024-03-30,11.96,15.25,1.2,8.0,21.0,9,40.0,81
Los Angeles,2024-03-31,11.52,15.1,0.34,22.0,23.0,10,40.0,79
Los Angeles,2024-04-01,11.8,8.45,0.0,0.0,6.0,10,39.0,79
Los Angeles,2024-04-02,14.35,7.56,0.0,0.0,22.0,12,44.0,79
Los Angeles,2024-04-03,15.8,8.12,0.0,0.0,22.0,11,44.0,79
Los Angeles,2024-04-04,12.75,13.69,0.07,23.0,5.0,15,39.0,79
Los Angeles,2024-04-05,9.49,11.65,0.16,8.0,19.0,10,42.0,79
Los Angeles,2024-04-06,9.4,9.46,0.0,9.0,1.0,12,44.0,79
Los Angeles,2024-04-07,12.03,7.1,0.0,22.0,5.0,9,41.0,82
Los Angeles,2024-04-08,14.26,7.07,0.0,11.0,22.0,12,41.0,82
Los Angeles,2024-04-09,16.04,9.33,0.0,18.0,22.0,10,48.0,82
Los Angeles,2024-04-10,18.98,8.86,0.0,8.0,0.0,11,50.0,82
Los Angeles,2024-04-11,19.32,7.08,0.0,7.0,5.0,11,77.0,82
Los Angeles,2024-04-12,15.05,12.06,0.0,22.0,20.0,8,41.0,82
Los Angeles,2024-04-13,14.02,18.1,0.25,21.0,20.0,12,46.0,82
Los Angeles,2024-04-14,10.9,7.31,0.2,0.0,6.0,10,40.0,81
Los Angeles,2024-04-15,12.45,5.9,0.0,7.0,19.0,10,48.0,81
Los Angeles,2024-04-16,16.5,6.56,0.0,23.0,22.0,11,50.0,81
Los Angeles,2024-04-17,16.99,8.16,0.0,7.0,5.0,12,42.0,81
Los Angeles,2024-04-18,15.88,7.91,0.0,7.0,5.0,10,43.0,81
Los Angeles,2024-04-19,15.21,7.4,0.0,7.0,5.0,11,49.0,81
Los Angeles,2024-04-20,15.31,7.08,0.0,0.0,18.0,11,54.0,81
Los Angeles,2024-04-21,16.53,7.64,0.0,8.0,21.0,10,61.0,79
Los Angeles,2024-04-22,16.34,7.6,0.0,9.0,6.0,11,46.0,79
Los Angeles,2024-04-23,16.13,10.57,0.01,23.0,19.0,11,45.0,79
Los Angeles,2024-04-24,15.14,9.15,0.0,3.0,4.0,9,41.0,79
Los Angeles,2024-04-25,15.42,8.55,0.03,23.0,5.0,10,35.0,79
Los Angeles,2024-04-26,15.94,11.46,0.0,3.0,20.0,9,34.0,79
Los Angeles,2024-04-27,15.96,11.03,0.0,3.0,2.0,10,39.0,79
Los Angeles,2024-04-28,16.7,8.94,0.0,8.0,19.0,10,46.0,76
Los Angeles,2024-04-29,18.14,8.0,0.0,23.0,6.0,10,43.0,76
Los Angeles,2024-04-30,17.72,9.17,0.0,0.0,2.0,11,48.0,76
Los Angeles,2024-05-01,17.1,10.12,0.0,1.0,6.0,10,47.0,76
Los Angeles,2024-05-02,16.96,7.7,0.0,23.0,5.0,12,51.0,76
Los Angeles,2024-05-03,16.6,9.04,0.0,22.0,20.0,11,51.0,76
Los Angeles,2024-05-04,16.04,8.7,0.01,0.0,4.0,8,38.0,76
Los Angeles,2024-05-05,16.2,14.17,0.05,0.0,3.0,16,38.0,75
Los Angeles,2024-05-06,15.14,12.41,0.0,0.0,1.0,10,42.0,75
Los Angeles,2024-05-07,16.69,9.62,0.0,17.0,5.0,11,46.0,75
Los Angeles,2024-05-08,16.98,8.65,0.0,9.0,0.0,11,47.0,75
Los Angeles,2024-05-09,17.17,8.65,0.0,1.0,6.0,10,48.0,75
Los Angeles,2024-05-10,16.0,8.74,0.0,9.0,5.0,10,44.0,75
Los Angeles,2024-05-11,15.77,7.47,0.0,23.0,23.0,10,40.0,75
Los Angeles,2024-05-12,17.0,8.75,0.0,1.0,19.0,10,58.0,76
Los Angeles,2024-05-13,16.76,9.62,0.0,23.0,21.0,10,38.0,76
Los Angeles,2024-05-14,16.96,9.98,0.0,2.0,0.0,11,44.0,76
Los Angeles,2024-05-15,15.98,7.25,0.0,0.0,23.0,13,36.0,76
Los Angeles,2024-05-16,15.65,7.67,0.0,0.0,2.0,10,41.0,76
Los Angeles,2024-05-17,15.98,8.35,0.0,21.0,6.0,12,39.0,76
Los Angeles,2024-05-18,17.15,10.38,0.0,0.0,6.0,11,38.0,76
Los Angeles,2024-05-19,15.5,9.44,0.0,0.0,5.0,10,45.0,75
Los Angeles,2024-05-20,15.53,9.3,0.03,0.0,20.0,10,42.0,75
Los Angeles,2024-05-21,15.7,10.55,0.0,22.0,19.0,10,44.0,75
Los Angeles,2024-05-22,15.9,8.94,0.0,0.0,21.0,13,46.0,75
Los Angeles,2024-05-23,16.57,9.94,0.01,2.0,7.0,10,41.0,75
Los Angeles,2024-05-24,16.12,8.28,0.01,8.0,20.0,12,39.0,75
Los Angeles,2024-05-25,16.03,12.25,0.0,3.0,6.0,9,32.0,75
Los Angeles,2024-05-26,16.66,9.68,0.0,6.0,6.0,11,36.0,79
Los Angeles,2024-05-27,16.62,8.95,0.0,4.0,19.0,10,46.0,79
Los Angeles,2024-05-28,16.62,8.37,0.0,3.0,19.0,10,41.0,79
Los Angeles,2024-05-29,16.8,9.09,0.0,6.0,7.0,11,46.0,79
Los Angeles,2024-05-30,17.9,8.35,0.0,3.0,6.0,12,48.0,79
Los Angeles,2024-05-31,16.99,8.55,0.0,23.0,19.0,11,49.0,79
Los Angeles,2024-06-01,16.72,7.23,0.0,7.0,6.0,11,50.0,79
Los Angeles,2024-06-02,17.33,8.4,0.0,0.0,5.0,9,43.0,73
Los Angeles,2024-06-03,17.99,8.34,0.0,0.0,21.0,12,43.0,73
Los Angeles,2024-06-04,18.95,7.75,0.0,0.0,19.0,11,47.0,73
Los Angeles,2024-06-05,19.11,8.28,0.0,18.0,5.0,10,58.0,73
Los Angeles,2024-06-06,19.28,8.34,0.0,8.0,19.0,10,49.0,73
Los Angeles,2024-06-07,18.91,9.05,0.0,8.0,5.0,12,36.0,73
Los Angeles,2024-06-08,19.03,9.85,0.0,11.0,6.0,11,33.0,73
Los Angeles,2024-06-09,18.84,8.67,0.0,1.0,5.0,12,39.0,73
Los Angeles,2024-06-10,18.02,7.56,0.0,2.0,19.0,10,45.0,73
Los Angeles,2024-06-11,17.79,8.16,0.0,7.0,20.0,10,40.0,73
Los Angeles,2024-06-12,19.09,8.68,0.0,7.0,5.0,11,45.0,73
Los Angeles,2024-06-13,18.39,9.08,0.0,7.0,1.0,11,44.0,73
Los Angeles,2024-06-14,19.37,9.36,0.0,0.0,6.0,11,54.0,73
Los Angeles,2024-06-15,20.78,8.62,0.0,0.0,6.0,9,48.0,73
Los Angeles,2024-06-16,21.31,10.11,0.0,4.0,19.0,8,47.0,76
Los Angeles,2024-06-17,19.48,11.6,0.0,0.0,6.0,9,43.0,76
Los Angeles,2024-06-18,19.82,10.28,0.0,6.0,6.0,11,51.0,76
Los Angeles,2024-06-19,20.28,9.89,0.0,8.0,6.0,10,58.0,76
Los Angeles,2024-06-20,20.3,9.72,0.0,20.0,6.0,10,49.0,76
Los Angeles,2024-06-21,20.87,9.14,0.0,0.0,6.0,10,58.0,76
Los Angeles,2024-06-22,22.28,8.7,0.0,20.0,5.0,10,84.0,76
Los Angeles,2024-06-23,24.14,9.37,0.0,20.0,6.0,9,74.0,76
Los Angeles,2024-06-24,24.65,10.79,0.0,18.0,6.0,9,54.0,76
Los Angeles,2024-06-25,22.9,9.77,0.0,7.0,18.0,9,40.0,76
Los Angeles,2024-06-26,22.29,9.07,0.0,19.0,6.0,10,43.0,76
Los Angeles,2024-06-27,21.89,10.31,0.0,0.0,6.0,10,47.0,76
Los Angeles,2024-06-28,21.78,9.6,0.0,8.0,5.0,9,44.0,76
Los Angeles,2024-06-29,21.24,8.97,0.0,22.0,6.0,10,54.0,76
Los Angeles,2024-06-30,22.04,8.83,0.0,20.0,5.0,10,80.0,80
Los Angeles,2024-07-01,22.41,9.44,0.0,8.0,21.0,10,71.0,80
Los Angeles,2024-07-02,21.57,8.98,0.0,22.0,20.0,11,67.0,80
Los Angeles,2024-07-03,21.4,8.98,0.0,7.0,19.0,10,54.0,80
Los Angeles,2024-07-04,21.22,8.45,0.0,8.0,18.0,10,49.0,80
Los Angeles,2024-07-05,23.63,7.5,0.0,16.0,6.0,10,61.0,80
Los Angeles,2024-07-06,23.64,9.53,0.0,14.0,19.0,10,49.0,80
Los Angeles,2024-07-07,23.27,8.86,0.0,7.0,18.0,10,51.0,83
Los Angeles,2024-07-08,21.72,8.2,0.0,5.0,18.0,10,44.0,83
Los Angeles,2024-07-09,22.28,7.69,0.0,0.0,18.0,10,50.0,83
Los Angeles,2024-07-10,23.89,8.09,0.0,2.0,7.0,10,58.0,83
Los Angeles,2024-07-11,22.33,9.54,0.0,5.0,23.0,11,71.0,83
Los Angeles,2024-07-12,21.22,8.34,0.0,11.0,6.0,10,37.0,83
Los Angeles,2024-07-13,22.25,9.94,0.0,21.0,19.0,10,48.0,83
Los Angeles,2024-07-14,22.37,8.89,0.0,0.0,17.0,10,49.0,75
Los Angeles,2024-07-15,21.91,9.52,0.0,21.0,17.0,9,42.0,75
Los Angeles,2024-07-16,21.81,9.18,0.0,20.0,7.0,10,44.0,75
Los Angeles,2024-07-17,22.27,9.91,0.0,2.0,7.0,11,54.0,75
Los Angeles,2024-07-18,22.93,9.39,0.0,15.0,6.0,11,49.0,75
Los Angeles,2024-07-19,23.26,8.49,0.0,8.0,22.0,9,97.0,75
Los Angeles,2024-07-20,24.53,8.96,0.0,7.0,0.0,10,74.0,75
Los Angeles,2024-07-21,24.58,8.9,0.0,5.0,7.0,10,50.0,73
Los Angeles,2024-07-22,24.11,9.19,0.0,6.0,20.0,10,47.0,73
Los Angeles,2024-07-23,24.21,8.43,0.0,8.0,18.0,9,44.0,73
Los Angeles,2024-07-24,24.7,8.87,0.0,22.0,18.0,10,41.0,73
Los Angeles,2024-07-25,25.47,9.0,0.0,2.0,6.0,9,46.0,73
Los Angeles,2024-07-26,24.55,9.18,0.0,8.0,6.0,10,50.0,73
Los Angeles,2024-07-27,22.57,9.4,0.0,7.0,17.0,10,46.0,73
Los Angeles,2024-07-28,21.13,9.1,0.0,7.0,7.0,9,46.0,82
Los Angeles,2024-07-29,20.88,8.4,0.0,0.0,7.0,10,47.0,82
Los Angeles,2024-07-30,21.1,8.6,0.0,6.0,6.0,10,49.0,82
Los Angeles,2024-07-31,20.87,8.83,0.0,1.0,8.0,10,47.0,82
Los Angeles,2024-08-01,21.06,8.17,0.0,8.0,5.0,10,48.0,82
Los Angeles,2024-08-02,24.32,8.58,0.0,9.0,19.0,9,87.0,82
Los Angeles,2024-08-03,24.76,8.7,0.0,23.0,18.0,10,50.0,82
Los Angeles,2024-08-04,24.09,8.53,0.0,0.0,18.0,10,80.0,83
Los Angeles,2024-08-05,24.97,8.72,0.0,23.0,18.0,11,87.0,83
Los Angeles,2024-08-06,24.88,8.56,0.0,23.0,7.0,8,93.0,83
Los Angeles,2024-08-07,24.36,8.84,0.0,0.0,7.0,11,34.0,83
Los Angeles,2024-08-08,23.2,9.33,0.0,1.0,18.0,10,45.0,83
Los Angeles,2024-08-09,22.46,8.45,0.0,22.0,23.0,10,58.0,83
Los Angeles,2024-08-10,23.69,8.06,0.0,0.0,0.0,10,90.0,83
Los Angeles,2024-08-11,25.03,7.46,0.0,0.0,18.0,9,90.0,80
Los Angeles,2024-08-12,24.92,8.86,0.0,22.0,21.0,10,49.0,80
Los Angeles,2024-08-13,23.91,8.52,0.0,23.0,19.0,11,67.0,80
Los Angeles,2024-08-14,23.79,8.78,0.0,1.0,19.0,10,64.0,80
Los Angeles,2024-08-15,24.7,8.63,0.0,23.0,18.0,10,48.0,80
Los Angeles,2024-08-16,24.27,9.03,0.0,10.0,19.0,9,71.0,80
Los Angeles,2024-08-17,23.07,9.75,0.0,0.0,18.0,10,48.0,80
Los Angeles,2024-08-18,22.12,8.68,0.0,18.0,19.0,9,48.0,75
Los Angeles,2024-08-19,23.71,7.59,0.0,17.0,18.0,9,64.0,75
Los Angeles,2024-08-20,26.04,8.25,0.0,12.0,3.0,10,105.0,75
Los Angeles,2024-08-21,24.57,8.52,0.0,0.0,7.0,10,90.0,75
Los Angeles,2024-08-22,22.95,10.35,0.0,0.0,6.0,10,45.0,75
Los Angeles,2024-08-23,21.38,10.85,0.0,6.0,19.0,9,45.0,75
Los Angeles,2024-08-24,20.98,9.97,0.0,0.0,17.0,10,48.0,75
Los Angeles,2024-08-25,22.03,10.23,0.0,0.0,6.0,9,50.0,80
Los Angeles,2024-08-26,23.11,8.17,0.0,14.0,17.0,9,47.0,80
Los Angeles,2024-08-27,23.08,8.12,0.0,21.0,7.0,10,48.0,80
Los Angeles,2024-08-28,20.88,8.19,0.0,0.0,7.0,10,64.0,80
Los Angeles,2024-08-29,20.04,8.5,0.0,21.0,7.0,10,51.0,80
Los Angeles,2024-08-30,19.7,7.6,0.0,7.0,18.0,10,48.0,80
Los Angeles,2024-08-31,21.28,7.73,0.0,0.0,19.0,10,58.0,80
Los Angeles,2024-09-01,22.6,7.71,0.0,10.0,7.0,10,71.0,80
Los Angeles,2024-09-02,23.44,8.26,0.0,0.0,19.0,10,105.0,80
Los Angeles,2024-09-03,24.2,7.96,0.0,11.0,20.0,9,67.0,80
Los Angeles,2024-09-04,28.18,9.89,0.0,7.0,6.0,10,47.0,80
Los Angeles,2024-09-05,32.15,8.66,0.0,7.0,18.0,10,101.0,80
Los Angeles,2024-09-06,33.37,9.47,0.0,8.0,5.0,10,133.0,80
Los Angeles,2024-09-07,29.31,8.88,0.0,7.0,22.0,9,126.0,80
Los Angeles,2024-09-08,32.32,7.7,0.0,0.0,12.0,8,136.0,75
Los Angeles,2024-09-09,33.42,10.73,0.0,12.0,4.0,8,58.0,75
Los Angeles,2024-09-10,27.47,10.91,0.0,7.0,21.0,9,42.0,75
Los Angeles,2024-09-11,20.72,9.37,0.0,8.0,21.0,10,41.0,75
Los Angeles,2024-09-12,20.32,9.72,0.0,0.0,6.0,10,42.0,75
Los Angeles,2024-09-13,20.93,8.07,0.0,20.0,6.0,10,45.0,75
Los Angeles,2024-09-14,20.9,8.06,0.0,0.0,9.0,10,71.0,75
Los Angeles,2024-09-15,19.95,8.12,0.0,8.0,6.0,9,48.0,77
Los Angeles,2024-09-16,19.69,12.46,0.03,7.0,7.0,8,36.0,77
Los Angeles,2024-09-17,18.69,10.25,0.0,21.0,17.0,10,41.0,77
Los Angeles,2024-09-18,19.2,8.45,0.0,8.0,23.0,9,40.0,77
Los Angeles,2024-09-19,19.62,7.21,0.02,8.0,1.0,12,38.0,77
Los Angeles,2024-09-20,19.28,7.95,0.0,8.0,23.0,10,38.0,77
Los Angeles,2024-09-21,18.51,9.4,0.0,0.0,6.0,10,44.0,77
Los Angeles,2024-09-22,19.42,7.45,0.0,5.0,6.0,10,51.0,75
Los Angeles,2024-09-23,19.96,6.67,0.0,7.0,21.0,11,44.0,75
Los Angeles,2024-09-24,19.31,8.86,0.0,8.0,6.0,10,42.0,75
Los Angeles,2024-09-25,18.7,8.38,0.0,4.0,6.0,10,41.0,75
Los Angeles,2024-09-26,18.05,8.57,0.0,0.0,22.0,10,41.0,75
Los Angeles,2024-09-27,17.99,7.27,0.0,22.0,6.0,10,39.0,75
Los Angeles,2024-09-28,18.08,7.71,0.0,0.0,22.0,11,45.0,75
Los Angeles,2024-09-29,18.99,7.12,0.0,22.0,1.0,10,48.0,76
Los Angeles,2024-09-30,20.54,7.01,0.0,0.0,23.0,11,49.0,76
Los Angeles,2024-10-01,21.06,6.05,0.0,17.0,6.0,10,44.0,76
Los Angeles,2024-10-02,22.5,6.99,0.0,0.0,6.0,10,67.0,76
Los Angeles,2024-10-03,23.18,8.33,0.0,11.0,1.0,7,49.0,76
Los Angeles,2024-10-04,21.15,7.55,0.0,7.0,17.0,10,50.0,76
Los Angeles,2024-10-05,20.75,6.43,0.0,7.0,6.0,10,49.0,76
Los Angeles,2024-10-06,20.74,6.52,0.0,0.0,23.0,10,49.0,83
Los Angeles,2024-10-07,21.66,7.16,0.0,0.0,6.0,10,49.0,83
Los Angeles,2024-10-08,20.29,6.14,0.0,0.0,6.0,11,50.0,83
Los Angeles,2024-10-09,19.51,6.4,0.0,8.0,22.0,10,50.0,83
Los Angeles,2024-10-10,19.64,6.34,0.0,21.0,3.0,11,80.0,83
Los Angeles,2024-10-11,21.44,6.03,0.0,1.0,1.0,11,77.0,83
Los Angeles,2024-10-12,19.46,7.08,0.0,9.0,6.0,10,61.0,83
Los Angeles,2024-10-13,17.92,7.56,0.0,20.0,23.0,11,44.0,75
Los Angeles,2024-10-14,18.41,7.5,0.0,7.0,23.0,11,37.0,75
Los Angeles,2024-10-15,18.0,7.23,0.0,8.0,5.0,13,43.0,75
Los Angeles,2024-10-16,17.91,6.41,0.0,6.0,6.0,12,35.0,75
Los Angeles,2024-10-17,18.15,6.87,0.04,7.0,23.0,11,40.0,75
Los Angeles,2024-10-18,19.48,6.5,0.0,0.0,8.0,10,38.0,75
Los Angeles,2024-10-19,18.06,9.14,0.0,22.0,22.0,10,45.0,75
Los Angeles,2024-10-20,20.53,8.16,0.0,7.0,1.0,10,51.0,76
Los Angeles,2024-10-21,21.74,7.77,0.0,0.0,21.0,10,47.0,76
Los Angeles,2024-10-22,22.81,6.17,0.0,0.0,4.0,10,49.0,76
Los Angeles,2024-10-23,23.27,6.18,0.0,8.0,6.0,11,71.0,76
Los Angeles,2024-10-24,20.26,6.26,0.0,6.0,20.0,11,80.0,76
Los Angeles,2024-10-25,17.94,5.86,0.0,7.0,5.0,11,61.0,76
Los Angeles,2024-10-26,18.96,4.87,0.0,0.0,11.0,11,61.0,76
Los Angeles,2024-10-27,19.16,6.55,0.0,0.0,5.0,11,61.0,79
Los Angeles,2024-10-28,18.65,10.1,0.0,19.0,1.0,11,31.0,79
Los Angeles,2024-10-29,16.58,11.08,0.0,22.0,5.0,10,36.0,79
Los Angeles,2024-10-30,16.23,9.22,0.0,0.0,1.0,10,37.0,79
Los Angeles,2024-10-31,16.22,7.34,0.0,0.0,5.0,10,41.0,79
